ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Household_Size,TotalSpent,LuxuryScore,HealthScore,TotalPurchases,TotalCampaignsAccepted,CmpAccRecency,CampaignMomentum,SpendPerCapita,Tenure,LoyaltyScore,WebPurchasesPerVisit,OnlinePurchases,WebRation_Z,ImpulseIndex
3921,1952,2n Cycle,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,73,1,205,0.18536585365853658,0.6731707317073171,9,0,0,0.0,205.0,158,0.18355950390226783,0.4444444444444444,0.5,-0.31221719113509044,0.2980927586762337
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,67,3,2092,0.6233269598470363,0.3403441682600382,19,0,0,0.0,697.3333333333334,159,0.5486397265556326,0.2857142857142857,0.35,-0.5244256803300414,0.39087494283914925
22,1976,Graduation,Divorced,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,49,2,309,0.6440129449838188,0.33980582524271846,12,0,0,0.0,154.5,156,0.1679020063489981,0.6666666666666666,0.5384615384615384,-0.0513536738415628,0.313288603365228
10965,1955,Graduation,Together,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,70,2,1722,0.5940766550522648,0.37688734030197446,21,1,1,-0.20000000000000004,861.0,154,0.2723028450356126,0.42857142857142855,0.36363636363636365,-0.33236032278837285,0.4554391985802408
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,61,2,900,0.9122222222222223,0.08777777777777777,11,0,0,0.0,450.0,155,0.23973410206407236,0.2222222222222222,0.6666666666666666,-0.6167459066534249,0.2866079813589387
6605,1944,PhD,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,81,1,682,0.7771260997067448,0.22287390029325513,19,1,4,0.1,682.0,145,0.23099175907855818,1.125,0.65,0.3915213858224081,0.335596202183524
3136,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,63,2,663,0.4962292609351433,0.4751131221719457,19,0,0,0.0,331.5,152,0.20703719458761805,0.8333333333333334,0.4,0.12239057605304744,0.4217849851842808
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,47,2,43,0.7209302325581395,0.27906976744186046,5,0,0,0.0,21.5,140,0.2927248302560274,0.5,0.3333333333333333,-0.24341903138323157,0.1596835450196549
11088,1971,PhD,Together,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,54,3,1816,0.7780837004405287,0.2026431718061674,17,0,0,0.0,605.3333333333334,152,0.23690225198785037,0.5714285714285714,0.7222222222222222,-0.15861607289376242,0.31531539008517095
716,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,76,3,976,0.5420081967213115,0.4293032786885246,24,0,0,0.0,325.3333333333333,139,0.24086363222363316,1.5,0.52,0.6877828088649096,0.47261253318911683
466,1944,Graduation,Married,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,81,2,746,0.5482573726541555,0.43297587131367293,20,0,0,0.0,373.0,152,0.5456042690282332,1.3333333333333333,0.3333333333333333,0.5620132978936198,0.323499042025678
9135,1950,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,75,4,64,0.578125,0.421875,4,0,0,0.0,16.0,160,0.10653841372763492,0.1111111111111111,0.4,-0.7904901565480353,0.19204800597791816
10623,1961,Master,Together,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,3,32,0.875,0.125,4,0,0,0.0,10.666666666666666,145,0.5882489720903356,0.16666666666666666,0.2,-0.7015488651428942,0.13113016536549812
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,35,2,263,0.4714828897338403,0.29277566539923955,8,0,0,0.0,131.5,156,0.5649845637071634,0.4444444444444444,0.5555555555555556,-0.31221719113509044,0.3292207156638308
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,40,3,1445,0.8304498269896193,0.14325259515570934,19,0,0,0.0,481.6666666666667,160,0.2691620305268342,0.4444444444444444,0.35,-0.31221719113509044,0.3755614343821936
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,3,46,0.8043478260869565,0.1956521739130435,4,0,0,0.0,15.333333333333334,150,0.1783735112800115,0.16666666666666666,0.2,-0.7015488651428942,0.13113016536549812
4945,1953,Graduation,Widow,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,72,1,1210,0.7628099173553718,0.22892561983471074,26,0,0,0.0,1210.0,157,0.42398254366941757,1.4285714285714286,0.5185185185185185,0.6349404172056397,0.38149294615472956
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,49,3,945,0.2687830687830688,0.6931216931216931,23,0,0,0.0,315.0,144,0.2162935142608292,1.25,0.625,0.49571745132324085,0.35724687529344235
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,36,1,1157,0.49870354364736386,0.46672428694900603,21,0,0,0.0,1157.0,149,0.2685469574546644,1.5,0.45454545454545453,0.6877828088649096,0.3735243838999081
3386,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,33,2,137,0.39416058394160586,0.5328467153284672,7,0,0,0.0,68.5,150,0.17969209899286426,0.25,0.375,-0.5757793541716043,0.23957248791575636
8939,1959,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,66,2,730,0.6041095890410959,0.36027397260273974,19,0,0,0.0,365.0,156,0.2986666811636521,0.8333333333333334,0.35,0.12239057605304744,0.5261044274734055
9925,1981,PhD,Together,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,44,3,216,0.7314814814814815,0.2638888888888889,9,1,3,8.777083671441753e-18,72.0,151,0.14065181003364213,0.5,0.6,-0.24341903138323157,0.4387200586681454
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,46,2,943,0.4411452810180276,0.4973488865323436,22,0,0,0.0,471.5,153,0.612732428574609,1.5,0.43478260869565216,0.6877828088649096,0.3887945393746033
5389,1964,Graduation,Married,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,61,4,347,0.7031700288184438,0.2680115273775216,13,1,4,0.1,86.75,146,0.14787856109745284,0.75,0.5714285714285714,0.03758761756357828,0.5277567169307374
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,66,2,1924,0.6356548856548857,0.2972972972972973,18,1,5,0.19999999999999998,962.0,141,0.2517676231439603,2.5,0.5789473684210527,1.3011497806000925,0.5965069094596012
182,1946,PhD,Together,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,79,3,397,0.8463476070528967,0.1385390428211587,13,0,0,0.0,132.33333333333334,151,0.22262205565211135,0.6666666666666666,0.5714285714285714,-0.0513536738415628,0.4034871890717904
203,1975,Master,Single,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,50,1,2089,0.6294877932024893,0.34131163235998085,21,0,0,0.0,2089.0,152,0.36726738781665924,1.6666666666666667,0.5454545454545454,0.8054323292768513,0.3982079961944469
11025,1961,Graduation,Married,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,64,4,138,0.6159420289855072,0.36231884057971014,7,0,0,0.0,34.5,154,0.45370582237870105,0.3333333333333333,0.5,-0.4581298337596626,0.3546558141644085
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,35,2,42,0.5238095238095238,0.4523809523809524,4,0,0,0.0,21.0,150,0.12935845340965402,0.125,0.2,-0.7678447117132731,0.15607918062767057
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,66,2,777,0.3886743886743887,0.5842985842985843,16,0,0,0.0,388.5,148,0.3989702123991118,1.3333333333333333,0.5294117647058824,0.5620132978936198,0.33956746941985305
3711,1944,Master,Married,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,81,2,1902,0.5441640378548895,0.43585699263932703,19,2,6,-3.510833468576701e-17,951.0,141,0.461209118111475,1.5,0.45,0.6877828088649096,0.6441049762342078
3696,1965,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,3,52,0.7115384615384616,0.28846153846153844,5,0,0,0.0,17.333333333333332,143,0.13475041902606177,0.25,0.3333333333333333,-0.5757793541716043,0.2054300619025255
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,38,1,1651,0.7007874015748031,0.290732889158086,12,1,3,8.777083671441753e-18,1651.0,141,0.243029484540209,0.3333333333333333,0.46153846153846156,-0.4581298337596626,0.39625703549499747
9214,1991,Graduation,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,34,2,358,0.6620111731843575,0.2905027932960894,12,0,0,0.0,179.0,148,0.267306401386101,0.8333333333333334,0.46153846153846156,0.12239057605304744,0.30374843074760577
4943,1953,Graduation,Married,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,72,2,1727,0.8367110596409959,0.14418066010422698,15,2,9,0.30000000000000004,863.5,159,0.27512979951208366,0.2857142857142857,0.375,-0.5244256803300414,0.5627966552641023
35,1987,Graduation,Married,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,38,3,210,0.5571428571428572,0.38571428571428573,7,0,0,0.0,70.0,159,0.2888890829589557,0.2857142857142857,0.5,-0.5244256803300414,0.36339806081166204
2258,1986,Graduation,Married,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,39,3,42,0.23809523809523808,0.6190476190476191,4,0,0,0.0,14.0,156,0.12300759588924232,0.1111111111111111,0.2,-0.7904901565480353,0.2072274109343784
4322,1958,PhD,Together,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,67,2,1291,0.691711851278079,0.2889233152594888,19,0,0,0.0,645.5,145,0.44275172166479215,1.3333333333333333,0.45,0.5620132978936198,0.3465762180681559
713,1977,Master,Married,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,48,2,442,0.39819004524886875,0.5316742081447964,14,0,0,0.0,221.0,138,0.2070632317564327,1.0,0.5333333333333333,0.2810066489468099,0.33777371290288294
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,61,1,1895,0.5910290237467019,0.4,16,0,0,0.0,1895.0,160,0.5005883430579479,0.4444444444444444,0.7058823529411765,-0.31221719113509044,0.276661086368985
3281,1960,PhD,Married,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,65,4,411,0.6739659367396593,0.26034063260340634,13,0,0,0.0,102.75,145,0.19298286165594175,0.5714285714285714,0.35714285714285715,-0.15861607289376242,0.5101162228819867
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,50,2,521,0.42802303262955854,0.46257197696737046,15,0,0,0.0,260.5,154,0.2137136720567065,0.6666666666666666,0.4375,-0.0513536738415628,0.49220234599028223
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,56,2,1168,0.5761986301369864,0.3775684931506849,16,0,0,0.0,584.0,147,0.26597964345409486,2.0,0.6470588235294118,1.0201431316532825,0.4065637967063549
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,48,4,493,0.9432048681541582,0.056795131845841784,16,1,4,0.1,123.25,138,0.23198390902822458,1.0,0.5882352941176471,0.2810066489468099,0.5559405805146523
4437,1962,Graduation,Married,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,63,4,260,0.5769230769230769,0.38846153846153847,10,0,0,0.0,65.0,152,0.19179590609158748,0.6,0.45454545454545453,-0.12576951097128972,0.3300822375154558
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,2,46,0.3695652173913043,0.5869565217391305,5,0,0,0.0,23.0,150,0.1719088848638473,0.2857142857142857,0.3333333333333333,-0.5244256803300414,0.25472297126924265
10741,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,74,3,319,0.5862068965517241,0.41379310344827586,12,0,0,0.0,106.33333333333333,152,0.1988078699931516,0.75,0.5384615384615384,0.03758761756357828,0.3273899435029101
1991,1967,Graduation,Together,44931.0,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,58,3,96,0.8854166666666666,0.11458333333333333,6,0,0,0.0,32.0,143,0.8058614793425611,0.3333333333333333,0.42857142857142855,-0.4581298337596626,0.1463014890950476
6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,58,1,1062,0.4651600753295669,0.4783427495291902,15,1,5,0.19999999999999998,1062.0,142,0.46665647999344384,1.6,0.6875,0.7592796143597548,0.5309886634611488
11096,1952,2n Cycle,Together,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,73,3,232,0.4525862068965517,0.3146551724137931,10,0,0,0.0,77.33333333333333,148,0.2308148262840371,0.6666666666666666,0.2727272727272727,-0.0513536738415628,0.4062429260240933
304,1981,Master,Single,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,44,2,76,0.5921052631578947,0.34210526315789475,6,0,0,0.0,38.0,144,0.16178554378114657,0.375,0.42857142857142855,-0.402035104276994,0.33858701398796653
3665,1977,2n Cycle,Together,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,48,3,54,0.42592592592592593,0.5185185185185185,6,0,0,0.0,18.0,145,0.18780155765339612,0.3333333333333333,0.42857142857142855,-0.4581298337596626,0.31807958104665146
10591,1969,Graduation,Widow,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,56,2,201,0.4079601990049751,0.4975124378109453,9,0,0,0.0,100.5,160,0.29526551475191776,0.5,0.5,-0.24341903138323157,0.351830585984548
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,41,2,406,0.8719211822660099,0.1206896551724138,12,0,0,0.0,203.0,157,0.3149600942008761,0.5714285714285714,0.6923076923076923,-0.15861607289376242,0.2895920965248232
5547,1982,PhD,Married,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,43,2,1919,0.7701928087545596,0.21990620114643042,19,2,9,0.30000000000000004,959.5,148,0.5789079961312708,1.75,0.65,0.8615270587595198,0.6269149931857448
7822,1976,Graduation,Together,54058.0,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,49,3,662,0.3806646525679758,0.4561933534743202,18,0,0,0.0,220.66666666666666,150,0.254724111774772,1.0,0.5263157894736842,0.2810066489468099,0.45565541492802986
8541,1990,2n Cycle,Married,24683.0,1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,35,3,41,0.34146341463414637,0.4878048780487805,6,0,0,0.0,13.666666666666666,141,0.07880208953603535,0.3333333333333333,0.2857142857142857,-0.4581298337596626,0.3000055824275956
10955,1964,Graduation,Widow,85620.0,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,61,1,1600,0.28875,0.644375,13,0,0,0.0,1600.0,143,0.29272728659921815,1.5,0.6428571428571429,0.6877828088649096,0.41416025173924864
4368,1980,Graduation,Married,47850.0,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,45,3,134,0.3880597014925373,0.5223880597014925,7,0,0,0.0,44.666666666666664,144,0.15766216241704456,0.42857142857142855,0.375,-0.33236032278837285,0.2617525602936087
9671,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,57,4,69,0.6086956521739131,0.37681159420289856,6,1,3,8.777083671441753e-18,17.25,143,0.18147721958994356,0.3333333333333333,0.5714285714285714,-0.4581298337596626,0.46191423586129515
2256,1973,Master,Married,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,52,4,21,0.8571428571428571,0.14285714285714285,4,0,0,0.0,5.25,141,0.18610180603518695,0.14285714285714285,0.2,-0.7391364827064725,0.1952486727709983
4279,1963,2n Cycle,Single,39548.0,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,62,3,54,0.6111111111111112,0.3148148148148148,5,0,0,0.0,18.0,141,0.10135775720932017,0.25,0.3333333333333333,-0.5757793541716043,0.27295397678341116
5371,1989,Graduation,Single,21474.0,1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,36,2,91,0.43956043956043955,0.5604395604395604,6,1,3,8.777083671441753e-18,45.5,140,0.8165900471835144,0.375,0.5714285714285714,-0.402035104276994,0.3525982272436197
9240,1971,PhD,Single,60504.0,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,54,2,526,0.935361216730038,0.057034220532319393,16,0,0,0.0,263.0,142,0.21537363698282652,0.8571428571428571,0.47058823529411764,0.14591264262457204,0.3179341200951391
9460,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,62,2,162,0.4444444444444444,0.42592592592592593,7,0,0,0.0,81.0,152,0.1816719768959721,0.3333333333333333,0.625,-0.4581298337596626,0.2759860739437453
9504,1949,Master,Married,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,76,2,1008,0.22420634920634921,0.6537698412698413,24,0,0,0.0,504.0,145,0.6605602992121228,1.5,0.44,0.6877828088649096,0.41995634466353915
8692,1952,Graduation,Together,43462.0,1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,73,4,240,0.4375,0.5375,10,0,0,0.0,60.0,159,0.232005464013881,0.4444444444444444,0.45454545454545453,-0.31221719113509044,0.4423809519172602
448,1978,PhD,Single,54880.0,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,47,2,795,0.5358490566037736,0.4075471698113208,19,0,0,0.0,397.5,153,0.2767929212547655,1.0,0.4,0.2810066489468099,0.41946059258648505
8314,1982,Graduation,Married,79908.0,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,43,2,1772,0.37697516930022573,0.5186230248306998,18,1,5,0.19999999999999998,886.0,152,0.4017119992029037,1.6666666666666667,0.5789473684210527,0.8054323292768513,0.5806396277135111
8420,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,55,2,64,0.375,0.5,6,0,0,0.0,32.0,148,0.28649019124928615,0.3333333333333333,0.2857142857142857,-0.4581298337596626,0.30494716582924775
3174,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,66,3,1957,0.7792539601430761,0.19161982626469085,19,4,12,-8.777083671441753e-18,652.3333333333334,151,0.28333568129406633,0.7142857142857143,0.75,0.0,0.8905681779927914
7685,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,3,78,0.5384615384615384,0.358974358974359,6,0,0,0.0,26.0,147,0.5446248927124102,0.3333333333333333,0.2857142857142857,-0.4581298337596626,0.2384859742423215
3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,45,1,1572,0.1825699745547074,0.7321882951653944,19,0,0,0.0,1572.0,150,0.2847728979104237,2.0,0.6,1.0201431316532825,0.33062074937258606
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,54,3,795,0.6314465408805031,0.36855345911949683,24,0,0,0.0,265.0,150,0.48847143523301506,1.6,0.44,0.7592796143597548,0.2886388878292846
10681,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55,3,889,0.23847019122609675,0.625421822272216,21,0,0,0.0,296.3333333333333,143,0.4736694037037441,1.2,0.4090909090909091,0.45475089884142034,0.5848275476191996
10232,1963,PhD,Divorced,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,62,2,331,0.5981873111782477,0.38368580060422963,12,0,0,0.0,165.5,145,0.5059595762936951,0.75,0.38461538461538464,0.03758761756357828,0.37245430692853954
4184,1950,PhD,Together,52157.0,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,75,3,265,0.8641509433962264,0.12830188679245283,10,0,0,0.0,88.33333333333333,138,0.23129040193480443,0.6,0.45454545454545453,-0.12576951097128972,0.27956959795966646
9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,63,2,1065,0.7408450704225352,0.2215962441314554,15,0,0,0.0,532.5,156,0.24129955731769992,0.4444444444444444,0.375,-0.31221719113509044,0.4613908189241018
891,1951,Master,Together,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,74,4,11,0.6363636363636364,0.36363636363636365,3,0,0,0.0,2.75,147,0.0938028277192772,0.16666666666666666,0.25,-0.7015488651428942,0.13113016536549812
10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,2,21,0.8571428571428571,0.14285714285714285,3,0,0,0.0,10.5,149,0.18203112278867029,0.14285714285714285,0.25,-0.7391364827064725,0.12878748118407207
3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,4,17,0.7647058823529411,0.23529411764705882,3,0,0,0.0,4.25,156,0.2693186583362462,0.125,0.25,-0.7678447117132731,0.12699821337912995
6818,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,51,3,369,0.5528455284552846,0.42005420054200543,11,0,0,0.0,123.0,159,0.3538015471385865,0.7142857142857143,0.5,0.0,0.4555358353908104
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,57,4,38,0.868421052631579,0.13157894736842105,4,0,0,0.0,9.5,143,0.1336585421317617,0.125,0.2,-0.7678447117132731,0.19345940496605618
8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,47,2,177,0.423728813559322,0.4406779661016949,8,0,0,0.0,88.5,147,0.25960457838533296,0.4444444444444444,0.5555555555555556,-0.31221719113509044,0.4040596211894645
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,55,3,279,0.7885304659498208,0.17562724014336917,11,0,0,0.0,93.0,148,0.3266508312326907,0.8333333333333334,0.5,0.12239057605304744,0.28308659595194835
7369,1981,Master,Married,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,3,62,0.4032258064516129,0.5967741935483871,5,0,0,0.0,20.666666666666668,146,0.16694181320340878,0.2222222222222222,0.3333333333333333,-0.6167459066534249,0.2028767823735852
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,48,3,1230,0.8731707317073171,0.12682926829268293,18,3,7,-0.2,410.0,155,0.39065318541387506,1.0,0.5263157894736842,0.2810066489468099,0.715003200950984
8159,1968,Graduation,Married,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,57,4,182,0.8076923076923077,0.19230769230769232,8,0,0,0.0,45.5,140,0.4346868876772487,0.5,0.5555555555555556,-0.24341903138323157,0.27329970247417756
